"symbol","model","eval_set","rmse","rsq","last_refreshed"
"BCH","xgb","test",1.40094802266316,0.111257231187103,"2022-03-07 02:01:21"
"BICO","lm","holdout",2.52548279842269,0.433631316148829,"2022-03-07 02:01:21"
"BICO","lm","test",3.45862132767874,0.254604216448643,"2022-03-07 02:01:21"
"BICO","nnet","holdout",2.60249725976209,0.365095717701053,"2022-03-07 02:01:21"
"BICO","nnet","test",4.89249614131894,0.0894563497435726,"2022-03-07 02:01:21"
"BICO","pcr","holdout",2.59522122860378,0.397050255936296,"2022-03-07 02:01:21"
"BICO","pcr","test",2.7226374552479,0.206601350004522,"2022-03-07 02:01:21"
"BICO","rf","holdout",2.62530663011183,0.386269572581245,"2022-03-07 02:01:21"
"BICO","rf","test",2.52142329340176,0.128208615276371,"2022-03-07 02:01:21"
"BICO","xgb","holdout",4.60828077952998,0.21930047973912,"2022-03-07 02:01:21"
"BICO","xgb","test",3.06567865714854,0.0543556374688707,"2022-03-07 02:01:21"
"BNT","lm","holdout",0.555753389480159,0.836175987358161,"2022-03-07 02:01:21"
"BNT","lm","test",1.04272230375508,0.470001387333115,"2022-03-07 02:01:21"
"BNT","nnet","holdout",1.31457418492845,0.227469419239962,"2022-03-07 02:01:21"
"BNT","nnet","test",1.9712638869025,0.277880974438444,"2022-03-07 02:01:21"
"BNT","pcr","holdout",0.78187321776542,0.554192584838891,"2022-03-07 02:01:21"
"BNT","pcr","test",1.39346457355729,0.415508470415007,"2022-03-07 02:01:21"
"BNT","rf","holdout",0.894741254255929,0.414917572880013,"2022-03-07 02:01:21"
"BNT","rf","test",1.99770379323645,0.118881655762079,"2022-03-07 02:01:21"
"BNT","xgb","holdout",1.64497115833743,0.0646547887383874,"2022-03-07 02:01:21"
"BNT","xgb","test",2.22657450367342,0.0831828510862242,"2022-03-07 02:01:21"
"BSV","lm","holdout",0.780611773723067,0.127940627925418,"2022-03-07 02:01:21"
"BSV","lm","test",0.946138939938324,0.401747895500937,"2022-03-07 02:01:21"
"BSV","nnet","holdout",1.65186072234126,0.133316080838785,"2022-03-07 02:01:21"
"BSV","nnet","test",1.78960512550137,0.208608205538075,"2022-03-07 02:01:21"
"BSV","pcr","holdout",0.899893804474099,0.0909709646142953,"2022-03-07 02:01:21"
"BSV","pcr","test",0.963722128037084,0.404629641602915,"2022-03-07 02:01:21"
"BSV","rf","holdout",0.925015798815645,0.143780798456336,"2022-03-07 02:01:21"
"BSV","rf","test",1.63827174918623,0.0958448731674579,"2022-03-07 02:01:21"
"BSV","xgb","holdout",1.35416799224759,0.0012326707339135,"2022-03-07 02:01:21"
"BSV","xgb","test",1.63812016720181,0.104396537272959,"2022-03-07 02:01:21"
"BTC","lm","holdout",0.290730418397165,0.92780623405106,"2022-03-07 02:01:21"
"BTC","lm","test",0.805963410164909,0.690821108859532,"2022-03-07 02:01:21"
"BTC","nnet","holdout",0.978134562557148,0.29280224329841,"2022-03-07 02:01:21"
"BTC","nnet","test",1.81265588243958,0.30810701842236,"2022-03-07 02:01:21"
"BTC","pcr","holdout",0.545777507167824,0.7603642693177,"2022-03-07 02:01:21"
"BTC","pcr","test",1.01850845175123,0.427836367917889,"2022-03-07 02:01:21"
"BTC","rf","holdout",2.15711300058658,0.155562393381459,"2022-03-07 02:01:21"
"BTC","rf","test",1.69566629370929,0.130987268626453,"2022-03-07 02:01:21"
"BTC","xgb","holdout",2.51174774648696,0.241191944456934,"2022-03-07 02:01:21"
"BTC","xgb","test",1.64366744831547,0.0692244436177854,"2022-03-07 02:01:21"
"BTG","lm","holdout",0.643828649147256,0.686994520294677,"2022-03-07 02:01:21"
"BTG","lm","test",1.03607966624329,0.485133409191508,"2022-03-07 02:01:21"
"BTG","nnet","holdout",1.10900745614988,0.327732962573461,"2022-03-07 02:01:21"
"BTG","nnet","test",1.88312205122518,0.25232219367226,"2022-03-07 02:01:21"
"BTG","pcr","holdout",0.582791990823895,0.710526782620269,"2022-03-07 02:01:21"
"BTG","pcr","test",1.34219967793252,0.466433864224046,"2022-03-07 02:01:21"
"BTG","rf","holdout",1.55344847063867,0.450492721298967,"2022-03-07 02:01:21"
"BTG","rf","test",1.84846915815935,0.0924447633767784,"2022-03-07 02:01:21"
"BTG","xgb","holdout",2.79901000553682,0.206740164168867,"2022-03-07 02:01:21"
"BTG","xgb","test",2.0637872275413,0.0445976720614194,"2022-03-07 02:01:21"
"BTRST","lm","holdout",1.20641106559143,0.897266487626385,"2022-03-07 02:01:21"
"BTRST","lm","test",1.91994599490628,0.411803845255539,"2022-03-07 02:01:21"
"BTRST","nnet","holdout",2.62739833067272,0.533506065436911,"2022-03-07 02:01:21"
"BTRST","nnet","test",2.63229639415115,0.279100111609477,"2022-03-07 02:01:21"
"BTRST","pcr","holdout",0.916195782827756,0.881452966346511,"2022-03-07 02:01:21"
"BTRST","pcr","test",1.62194564572041,0.496355901508635,"2022-03-07 02:01:21"
"BTRST","rf","holdout",1.91233567742092,0.510172090575887,"2022-03-07 02:01:21"
"BTRST","rf","test",2.70612747198126,0.105548966558933,"2022-03-07 02:01:21"
"BTRST","xgb","holdout",3.116726506268,0.0543822807965513,"2022-03-07 02:01:21"
"BTRST","xgb","test",3.40953681758864,0.158290352323747,"2022-03-07 02:01:21"
"C20","lm","holdout",1.98568335557011,0.63104921049892,"2022-03-07 02:01:21"
"C20","lm","test",2.0600503224082,0.359460933407467,"2022-03-07 02:01:21"
"C20","nnet","holdout",2.84976102056115,0.0138184134935252,"2022-03-07 02:01:21"
"C20","nnet","test",2.81410231723628,0.118269257707759,"2022-03-07 02:01:21"
"C20","pcr","holdout",2.61221346396347,0.0528873347972431,"2022-03-07 02:01:21"
"C20","pcr","test",2.38255720084142,0.167890522932334,"2022-03-07 02:01:21"
"C20","rf","holdout",2.96461428806863,0.0102580987487864,"2022-03-07 02:01:21"
"C20","rf","test",2.78233047451825,0.2161837034105,"2022-03-07 02:01:21"
"C20","xgb","holdout",2.74399484456094,0.607662461250536,"2022-03-07 02:01:21"
"C20","xgb","test",3.1864318844709,0.150344113482768,"2022-03-07 02:01:21"
"CBC","lm","holdout",0.901345423021181,0.84870387258174,"2022-03-07 02:01:21"
"CBC","lm","test",5.84512606995338,0.335994508568383,"2022-03-07 02:01:21"
"CBC","nnet","holdout",4.13954527161308,0.999730112985296,"2022-03-07 02:01:21"
"CBC","nnet","test",8.36351630574133,0.0340086132591676,"2022-03-07 02:01:21"
"CBC","pcr","holdout",0.501841020938298,0.966653837392166,"2022-03-07 02:01:21"
"CBC","pcr","test",7.31261333000984,0.0903562272900542,"2022-03-07 02:01:21"
"CBC","rf","holdout",3.00812590272414,0.142217386117323,"2022-03-07 02:01:21"
"CBC","rf","test",5.32060673378699,0.254564052411829,"2022-03-07 02:01:21"
"CBC","xgb","holdout",3.10857922560503,0.105868786392516,"2022-03-07 02:01:21"
"CBC","xgb","test",6.56143526102332,0.312583765630794,"2022-03-07 02:01:21"
"CELR","lm","holdout",0.92964017250893,0.789811760672708,"2022-03-07 02:01:21"
"CELR","lm","test",1.69588911360092,0.344892416492754,"2022-03-07 02:01:21"
"CELR","nnet","holdout",1.38645729765165,0.578361212895496,"2022-03-07 02:01:21"
"CELR","nnet","test",2.06597843173466,0.153948894050673,"2022-03-07 02:01:21"
"CELR","pcr","holdout",1.03496213672992,0.790852782870125,"2022-03-07 02:01:21"
"CELR","pcr","test",1.71513497674201,0.331480166388805,"2022-03-07 02:01:21"
"CELR","rf","holdout",2.4945861960493,0.242830814820932,"2022-03-07 02:01:21"
"CELR","rf","test",2.68605329941722,0.171102839986543,"2022-03-07 02:01:21"
"CELR","xgb","holdout",2.46732688006592,0.252642144708124,"2022-03-07 02:01:21"
"CELR","xgb","test",4.34474818979986,0.155241883679209,"2022-03-07 02:01:21"
"CHZ","lm","holdout",1.17095240139141,0.661941181813716,"2022-03-07 02:01:21"
"CHZ","lm","test",1.51476812116777,0.464956268656931,"2022-03-07 02:01:21"
"CHZ","nnet","holdout",3.09804504473436,0.238855295798972,"2022-03-07 02:01:21"
"CHZ","nnet","test",1.9501570738447,0.296243051507451,"2022-03-07 02:01:21"
"CHZ","pcr","holdout",1.59095450562737,0.412552826933586,"2022-03-07 02:01:21"
"CHZ","pcr","test",1.85984292933685,0.516246556581616,"2022-03-07 02:01:21"
"CHZ","rf","holdout",3.53812020448333,0.0538513578665839,"2022-03-07 02:01:21"
"CHZ","rf","test",2.73231360146694,0.196224083077599,"2022-03-07 02:01:21"
"CHZ","xgb","holdout",5.34771118317588,0.0145710648896848,"2022-03-07 02:01:21"
"CHZ","xgb","test",2.56101250534518,0.070020338367904,"2022-03-07 02:01:21"
"CKB","lm","holdout",0.616937720353824,0.398494514842767,"2022-03-07 02:01:21"
"CKB","lm","test",2.24820461552378,0.763481124357857,"2022-03-07 02:01:21"
"CKB","nnet","holdout",0.819824933797506,0.0950700895917786,"2022-03-07 02:01:21"
"CKB","nnet","test",4.19098940127914,0.140041620143811,"2022-03-07 02:01:21"
"CKB","pcr","holdout",0.742898448160866,0.278532146443929,"2022-03-07 02:01:21"
"CKB","pcr","test",3.59982039213129,0.366704368420115,"2022-03-07 02:01:21"
"CKB","rf","holdout",0.832564784677537,0.0862146235562407,"2022-03-07 02:01:21"
"CKB","rf","test",2.34121917593156,0.54097192069251,"2022-03-07 02:01:21"
"CKB","xgb","holdout",0.994194701852037,0.290648687686236,"2022-03-07 02:01:21"
"CKB","xgb","test",3.35008056527861,0.328990063168207,"2022-03-07 02:01:21"
"CROOLD","lm","holdout",0.563226226141807,0.712495574385482,"2022-03-07 02:01:21"
"CROOLD","lm","test",1.03039782253788,0.518463085308527,"2022-03-07 02:01:21"
"CROOLD","nnet","holdout",0.930400371238266,0.183844460973647,"2022-03-07 02:01:21"
"CROOLD","nnet","test",2.02772298711205,0.261203215815522,"2022-03-07 02:01:21"
"CROOLD","pcr","holdout",0.764082779340224,0.444061722292778,"2022-03-07 02:01:21"
"CROOLD","pcr","test",1.38749995775072,0.239915952742474,"2022-03-07 02:01:21"
"CROOLD","rf","holdout",0.6656644909105,0.579162669098131,"2022-03-07 02:01:21"
"CROOLD","rf","test",1.70857923626406,0.120602284662617,"2022-03-07 02:01:21"
"CROOLD","xgb","holdout",1.48209500007934,0.165514094948419,"2022-03-07 02:01:21"
"CROOLD","xgb","test",2.70155455455601,0.0330354420673646,"2022-03-07 02:01:21"
"CRPT","lm","holdout",7.75708660816976,0.859059610855645,"2022-03-07 02:01:21"
"CRPT","lm","test",6.85406910166926,0.356451992040509,"2022-03-07 02:01:21"
"CRPT","nnet","holdout",9.88415417125408,0.0419936618477529,"2022-03-07 02:01:21"
"CRPT","nnet","test",8.90495466207439,0.172516272812751,"2022-03-07 02:01:21"
"CRPT","pcr","holdout",9.75298709649585,0.127773822155561,"2022-03-07 02:01:21"
"CRPT","pcr","test",7.2044651838475,0.328216270345013,"2022-03-07 02:01:21"
"CRPT","rf","holdout",9.92346080888289,0.0431982985278534,"2022-03-07 02:01:21"
"CRPT","rf","test",8.42837978022668,0.0496246740603234,"2022-03-07 02:01:21"
"CRPT","xgb","holdout",10.4223041729796,0.0470813290403935,"2022-03-07 02:01:21"
"CRPT","xgb","test",11.7301399995389,0.0509867203946458,"2022-03-07 02:01:21"
"DACXI","lm","holdout",1.13787559979654,0.0988178114470294,"2022-03-07 02:01:21"
"DACXI","lm","test",4.80634537272368,0.331621716477609,"2022-03-07 02:01:21"
"DACXI","nnet","holdout",1.92225148969481,0.0029037075544646,"2022-03-07 02:01:21"
"DACXI","nnet","test",6.65764501732375,0.0512710308737821,"2022-03-07 02:01:21"
"DACXI","pcr","holdout",1.19821371399715,0.0253537207969231,"2022-03-07 02:01:21"
"DACXI","pcr","test",4.6939873687967,0.22152480451644,"2022-03-07 02:01:21"
"DACXI","rf","holdout",1.21211144329546,0.00326562876839396,"2022-03-07 02:01:21"
"DACXI","rf","test",6.30507085290079,0.0576004778135641,"2022-03-07 02:01:21"
"DACXI","xgb","holdout",1.21406932145828,0.00326782293935598,"2022-03-07 02:01:21"
"DACXI","xgb","test",6.23877830899969,0.192367513095238,"2022-03-07 02:01:21"
"DASH","lm","holdout",0.695718858905519,0.725514503963385,"2022-03-07 02:01:21"
"DASH","lm","test",4.12288708282071,0.298727883588199,"2022-03-07 02:01:21"
"DASH","nnet","holdout",1.54976764071374,0.310551307021958,"2022-03-07 02:01:21"
"DASH","nnet","test",3.12127204530456,0.262104934833267,"2022-03-07 02:01:21"
"DASH","pcr","holdout",0.865671610016925,0.76311203043964,"2022-03-07 02:01:21"
"DASH","pcr","test",2.22348775756857,0.234414464599305,"2022-03-07 02:01:21"
"DASH","rf","holdout",1.95807640590157,0.189119478352019,"2022-03-07 02:01:21"
"DASH","rf","test",1.99928675345573,0.18031683774153,"2022-03-07 02:01:21"
"DASH","xgb","holdout",1.8314859602693,0.00433046807031132,"2022-03-07 02:01:21"
"DASH","xgb","test",2.43954668412768,0.191555402537286,"2022-03-07 02:01:21"
"DCR","lm","holdout",0.823788744171464,0.611660650166918,"2022-03-07 02:01:21"
"DCR","lm","test",2.27338266616098,0.306170617668326,"2022-03-07 02:01:21"
"DCR","nnet","holdout",1.03162310351076,0.268602401264962,"2022-03-07 02:01:21"
"DCR","nnet","test",3.03833388563799,0.40780173905096,"2022-03-07 02:01:21"
"DCR","pcr","holdout",0.594672877202593,0.659139295203088,"2022-03-07 02:01:21"
"DCR","pcr","test",1.53859661153307,0.370512551885169,"2022-03-07 02:01:21"
"DCR","rf","holdout",3.1390943191796,0.176109400120419,"2022-03-07 02:01:21"
"DCR","rf","test",2.85899528854669,0.314290229097774,"2022-03-07 02:01:21"
"DCR","xgb","holdout",1.33309911064099,0.559009121745533,"2022-03-07 02:01:21"
